date,state,district,total_enrolment,total_demo_updates,total_bio_updates,migration_pressure_index,system_load
2025-09-15,Maharashtra,Buldana,23,128,288,17.333333333333332,416
2025-09-15,Maharashtra,Buldhana,97,354,2890,33.10204081632653,3244
2025-09-15,Maharashtra,Chandrapur,60,301,1440,28.540983606557376,1741
2025-09-15,Maharashtra,Chatrapati Sambhaji Nagar,1,36,6,21.0,42
2025-09-15,Maharashtra,Chhatrapati Sambhajinagar,32,131,30,4.878787878787879,161
2025-09-15,Maharashtra,Dharashiv,1,26,12,19.0,38
2025-09-15,Maharashtra,Dhule,159,561,1969,15.8125,2530
2025-09-15,Maharashtra,Gadchiroli,48,202,1041,25.367346938775512,1243
2025-09-15,Maharashtra,Gondiya,31,270,915,37.03125,1185
2025-09-15,Maharashtra,Hingoli,40,296,1185,36.1219512195122,1481
2025-09-15,Maharashtra,Jalgaon,202,865,4466,26.261083743842363,5331
2025-09-15,Maharashtra,Jalna,81,378,2042,29.51219512195122,2420
2025-09-15,Maharashtra,Kolhapur,85,435,2772,37.2906976744186,3207
2025-09-15,Maharashtra,Latur,94,397,1977,24.989473684210527,2374
2025-09-15,Maharashtra,Mumbai,117,949,2322,27.720338983050848,3271
2025-09-15,Maharashtra,Mumbai City,23,265,315,24.166666666666668,580
2025-09-15,Maharashtra,Mumbai Suburban,92,707,1131,19.763440860215052,1838
2025-09-15,Maharashtra,Mumbai( Sub Urban ),4,33,42,15.0,75
2025-09-15,Maharashtra,Nagpur,117,746,2692,29.135593220338983,3438
2025-09-15,Maharashtra,Nanded,123,542,3739,34.524193548387096,4281
2025-09-15,Maharashtra,Nandurbar,141,258,1725,13.964788732394366,1983
2025-09-15,Maharashtra,Nandurbar *,4,7,15,4.4,22
2025-09-15,Maharashtra,Nashik,252,966,5852,26.948616600790515,6818
2025-09-15,Maharashtra,Osmanabad,60,276,1358,26.78688524590164,1634
2025-09-15,Maharashtra,Palghar,110,892,1652,22.91891891891892,2544
2025-09-15,Maharashtra,Parbhani,89,346,2067,26.81111111111111,2413
2025-09-15,Maharashtra,Pune,237,2037,4486,27.407563025210084,6523
2025-09-15,Maharashtra,Raigad,23,190,93,11.791666666666666,283
2025-09-15,Maharashtra,Raigarh,69,400,1579,28.271428571428572,1979
2025-09-15,Maharashtra,Raigarh(MH),2,5,5,3.3333333333333335,10
2025-09-15,Maharashtra,Ratnagiri,25,316,1264,60.76923076923077,1580
2025-09-15,Maharashtra,Sangli,64,390,2948,51.353846153846156,3338
2025-09-15,Maharashtra,Satara,33,428,3471,114.67647058823529,3899
2025-09-15,Maharashtra,Sindhudurg,5,161,364,87.5,525
2025-09-15,Maharashtra,Solapur,144,888,3449,29.910344827586208,4337
2025-09-15,Maharashtra,Thane,255,1730,4186,23.109375,5916
2025-09-15,Maharashtra,Wardha,23,131,1122,52.208333333333336,1253
2025-09-15,Maharashtra,Washim,29,98,1293,46.36666666666667,1391
2025-09-15,Maharashtra,Washim *,1,4,9,6.5,13
2025-09-15,Maharashtra,Yavatmal,100,1032,3551,45.37623762376238,4583
2025-09-15,Manipur,Bishnupur,13,91,219,22.142857142857142,310
2025-09-15,Manipur,Chandel,16,64,34,5.764705882352941,98
2025-09-15,Manipur,Churachandpur,15,101,66,10.4375,167
2025-09-15,Manipur,Imphal East,13,94,269,25.928571428571427,363
2025-09-15,Manipur,Imphal West,6,266,331,85.28571428571429,597
2025-09-15,Manipur,Jiribam,5,43,17,10.0,60
2025-09-15,Manipur,Kakching,3,31,7,9.5,38
2025-09-15,Manipur,Senapati,14,79,84,10.866666666666667,163
2025-09-15,Manipur,Tamenglong,7,28,69,12.125,97
2025-09-15,Manipur,Thoubal,6,194,119,44.714285714285715,313
2025-09-15,Manipur,Ukhrul,6,21,51,10.285714285714286,72
2025-09-15,Meghalaya,East Garo Hills,55,203,30,4.160714285714286,233
2025-09-15,Meghalaya,East Jaintia Hills,29,62,19,2.7,81
2025-09-15,Meghalaya,East Khasi Hills,92,199,140,3.6451612903225805,339
2025-09-15,Meghalaya,North Garo Hills,12,57,15,5.538461538461538,72
2025-09-15,Meghalaya,Ri Bhoi,11,19,7,2.1666666666666665,26
2025-09-15,Meghalaya,South Garo Hills,20,29,5,1.619047619047619,34
2025-09-15,Meghalaya,South West Garo Hills,30,91,25,3.7419354838709675,116
2025-09-15,Meghalaya,South West Khasi Hills,11,39,14,4.416666666666667,53
2025-09-15,Meghalaya,West Garo Hills,45,316,208,11.391304347826088,524
2025-09-15,Meghalaya,West Jaintia Hills,55,132,33,2.9464285714285716,165
2025-09-15,Meghalaya,West Khasi Hills,38,147,30,4.538461538461538,177
2025-09-15,Mizoram,Aizawl,15,151,318,29.3125,469
2025-09-15,Mizoram,Champhai,8,63,67,14.444444444444445,130
2025-09-15,Mizoram,Kolasib,9,18,27,4.5,45
2025-09-15,Mizoram,Lawngtlai,5,47,66,18.833333333333332,113
2025-09-15,Mizoram,Lunglei,3,81,32,28.25,113
2025-09-15,Mizoram,Mamit,1,10,31,20.5,41
2025-09-15,Mizoram,Saiha,6,15,13,4.0,28
2025-09-15,Mizoram,Serchhip,1,24,14,19.0,38
2025-09-15,Nagaland,Dimapur,16,86,126,12.470588235294118,212
2025-09-15,Nagaland,Kiphire,7,31,22,6.625,53
2025-09-15,Nagaland,Kohima,28,54,98,5.241379310344827,152
2025-09-15,Nagaland,Longleng,6,8,7,2.142857142857143,15
2025-09-15,Nagaland,Mokokchung,5,29,68,16.166666666666668,97
2025-09-15,Nagaland,Mon,11,56,65,10.083333333333334,121
2025-09-15,Nagaland,Phek,5,15,24,6.5,39
2025-09-15,Nagaland,Shamator,1,12,5,8.5,17
2025-09-15,Nagaland,Tseminyu,2,6,2,2.6666666666666665,8
2025-09-15,Nagaland,Tuensang,3,19,45,16.0,64
2025-09-15,Nagaland,Wokha,3,10,17,6.75,27
2025-09-15,Nagaland,Zunheboto,5,22,39,10.166666666666666,61
2025-09-15,Odisha,Angul,42,273,388,15.372093023255815,661
2025-09-15,Odisha,Anugul,3,18,23,10.25,41
2025-09-15,Odisha,Balangir,60,245,392,10.442622950819672,637
2025-09-15,Odisha,Baleshwar,11,145,175,26.666666666666668,320
2025-09-15,Odisha,Baleswar,80,431,594,12.654320987654321,1025
2025-09-15,Odisha,Bargarh,90,316,469,8.626373626373626,785
2025-09-15,Odisha,Baudh,2,15,37,17.333333333333332,52
2025-09-15,Odisha,Bhadrak,64,423,588,15.553846153846154,1011
2025-09-15,Odisha,Boudh,28,107,177,9.793103448275861,284
2025-09-15,Odisha,Cuttack,88,517,666,13.292134831460674,1183
2025-09-15,Odisha,Debagarh,9,60,71,13.1,131
2025-09-15,Odisha,Dhenkanal,49,330,416,14.92,746
2025-09-15,Odisha,Gajapati,31,280,371,20.34375,651
2025-09-15,Odisha,Ganjam,103,722,675,13.432692307692308,1397
2025-09-15,Odisha,JAJPUR,21,152,165,14.409090909090908,317
2025-09-15,Odisha,Jagatsinghapur,36,121,299,11.35135135135135,420
2025-09-15,Odisha,Jagatsinghpur,6,119,108,32.42857142857143,227
2025-09-15,Odisha,Jajapur,32,315,260,17.424242424242426,575
2025-09-15,Odisha,Jajpur,1,5,2,3.5,7
2025-09-15,Odisha,Jharsuguda,19,115,102,10.85,217
2025-09-15,Odisha,Kalahandi,76,637,611,16.207792207792206,1248
2025-09-15,Odisha,Kandhamal,58,384,372,12.813559322033898,756
2025-09-15,Odisha,Kendrapara,42,367,409,18.046511627906977,776
2025-09-15,Odisha,Kendujhar,87,587,534,12.738636363636363,1121
2025-09-15,Odisha,Khorda,56,340,467,14.157894736842104,807
2025-09-15,Odisha,Khordha,7,72,96,21.0,168
2025-09-15,Odisha,Koraput,82,744,865,19.3855421686747,1609
2025-09-15,Odisha,Malkangiri,53,252,192,8.222222222222221,444
2025-09-15,Odisha,Mayurbhanj,200,748,833,7.865671641791045,1581
2025-09-15,Odisha,NUAPADA,2,2,4,2.0,6
2025-09-15,Odisha,Nabarangapur,121,737,632,11.221311475409836,1369
2025-09-15,Odisha,Nayagarh,26,163,327,18.14814814814815,490
2025-09-15,Odisha,Nuapada,35,236,322,15.5,558
2025-09-15,Odisha,Puri,41,473,390,20.547619047619047,863
2025-09-15,Odisha,Rayagada,74,424,374,10.64,798
2025-09-15,Odisha,Sambalpur,32,264,242,15.333333333333334,506
2025-09-15,Odisha,Sonapur,19,86,137,11.15,223
2025-09-15,Odisha,Subarnapur,6,62,35,13.857142857142858,97
2025-09-15,Odisha,Sundargarh,6,77,76,21.857142857142858,153
2025-09-15,Odisha,Sundergarh,54,373,421,14.436363636363636,794
2025-09-15,Orissa,Balangir,7,56,60,14.5,116
2025-09-15,Orissa,Baleshwar,4,26,30,11.2,56
2025-09-15,Orissa,Bhadrak,4,48,35,16.6,83
2025-09-15,Orissa,Cuttack,2,26,59,28.333333333333332,85
2025-09-15,Orissa,Dhenkanal,1,7,9,8.0,16
2025-09-15,Orissa,Ganjam,2,46,36,27.333333333333332,82
2025-09-15,Orissa,Jajapur,2,8,5,4.333333333333333,13
2025-09-15,Orissa,Kandhamal,2,3,9,4.0,12
2025-09-15,Orissa,Kendrapara,1,1,4,2.5,5
2025-09-15,Orissa,Khordha,18,50,121,9.0,171
2025-09-15,Orissa,Koraput,4,11,13,4.8,24
2025-09-15,Orissa,Malkangiri,2,5,7,4.0,12
2025-09-15,Orissa,Nayagarh,1,13,19,16.0,32
2025-09-15,Orissa,Puri,2,25,23,16.0,48
2025-09-15,Orissa,Rayagada,7,17,7,3.0,24
2025-09-15,Orissa,Sundargarh,2,7,8,5.0,15
2025-09-15,Pondicherry,Karaikal,1,11,54,32.5,65
2025-09-15,Pondicherry,Pondicherry,17,132,305,24.27777777777778,437
2025-09-15,Pondicherry,Yanam,2,9,1,3.3333333333333335,10
2025-09-15,Puducherry,Karaikal,5,75,137,35.333333333333336,212
2025-09-15,Puducherry,Puducherry,21,202,328,24.09090909090909,530
2025-09-15,Punjab,Amritsar,95,435,783,12.6875,1218
2025-09-15,Punjab,Barnala,12,74,153,17.46153846153846,227
2025-09-15,Punjab,Bathinda,64,383,652,15.923076923076923,1035
2025-09-15,Punjab,Faridkot,22,210,163,16.217391304347824,373
2025-09-15,Punjab,Fatehgarh Sahib,23,193,167,15.0,360
2025-09-15,Punjab,Fazilka,37,373,296,17.605263157894736,669
2025-09-15,Punjab,Ferozepur,17,315,289,33.55555555555556,604
2025-09-15,Punjab,Firozpur,7,111,72,22.875,183
2025-09-15,Punjab,Gurdaspur,81,569,733,15.878048780487806,1302
2025-09-15,Punjab,Hoshiarpur,48,368,448,16.653061224489797,816
2025-09-15,Punjab,Jalandhar,76,476,688,15.116883116883116,1164
2025-09-15,Punjab,Kapurthala,24,253,238,19.64,491
2025-09-15,Punjab,Ludhiana,160,900,940,11.428571428571429,1840
2025-09-15,Punjab,Malerkotla,14,108,73,12.066666666666666,181
2025-09-15,Punjab,Mansa,18,142,269,21.63157894736842,411
2025-09-15,Punjab,Moga,27,362,287,23.178571428571427,649
2025-09-15,Punjab,Muktsar,5,43,49,15.333333333333334,92
2025-09-15,Punjab,Nawanshahr,1,35,79,57.0,114
2025-09-15,Punjab,Pathankot,13,106,169,19.642857142857142,275
2025-09-15,Punjab,Patiala,61,486,513,16.112903225806452,999
2025-09-15,Punjab,Rupnagar,19,102,239,17.05,341
2025-09-15,Punjab,S.A.S Nagar(Mohali),3,40,26,16.5,66
2025-09-15,Punjab,SAS Nagar (Mohali),35,389,298,19.083333333333332,687
2025-09-15,Punjab,Sangrur,46,405,399,17.106382978723403,804
2025-09-15,Punjab,Shaheed Bhagat Singh Nagar,14,109,165,18.266666666666666,274
2025-09-15,Punjab,Sri Muktsar Sahib,26,177,235,15.25925925925926,412
2025-09-15,Punjab,Tarn Taran,47,263,374,13.270833333333334,637
2025-09-15,Rajasthan,Ajmer,153,715,2001,17.636363636363637,2716
2025-09-15,Rajasthan,Alwar,277,668,2859,12.68705035971223,3527
2025-09-15,Rajasthan,Banswara,117,667,1651,19.64406779661017,2318
2025-09-15,Rajasthan,Baran,102,659,1443,20.40776699029126,2102
2025-09-15,Rajasthan,Barmer,329,467,3289,11.381818181818181,3756
2025-09-15,Rajasthan,Bharatpur,287,793,1863,9.222222222222221,2656
2025-09-15,Rajasthan,Bhilwara,185,698,1700,12.89247311827957,2398
2025-09-15,Rajasthan,Bikaner,168,252,1800,12.142011834319527,2052
2025-09-15,Rajasthan,Bundi,67,440,798,18.205882352941178,1238
2025-09-15,Rajasthan,Chittaurgarh,3,13,34,11.75,47
2025-09-15,Rajasthan,Chittorgarh,94,539,952,15.694736842105263,1491
2025-09-15,Rajasthan,Churu,132,248,1623,14.06766917293233,1871
2025-09-15,Rajasthan,Dausa,114,163,1404,13.626086956521739,1567
2025-09-15,Rajasthan,Dholpur,101,502,950,14.235294117647058,1452
2025-09-15,Rajasthan,Dungarpur,130,496,1554,15.648854961832061,2050
2025-09-15,Rajasthan,Ganganagar,85,340,1226,18.209302325581394,1566
2025-09-15,Rajasthan,Hanumangarh,64,211,1118,20.446153846153845,1329
2025-09-15,Rajasthan,Jaipur,365,1522,3491,13.69672131147541,5013
2025-09-15,Rajasthan,Jaisalmer,51,193,725,17.653846153846153,918
2025-09-15,Rajasthan,Jalor,218,255,1648,8.689497716894977,1903
2025-09-15,Rajasthan,Jhalawar,152,333,1887,14.509803921568627,2220
2025-09-15,Rajasthan,Jhunjhunu,3,13,20,8.25,33
2025-09-15,Rajasthan,Jhunjhunun,128,485,1361,14.310077519379846,1846
2025-09-15,Rajasthan,Jodhpur,235,714,3032,15.872881355932204,3746
2025-09-15,Rajasthan,Karauli,103,502,1111,15.509615384615385,1613
2025-09-15,Rajasthan,Kota,125,460,1034,11.857142857142858,1494
2025-09-15,Rajasthan,Nagaur,240,444,2918,13.950207468879668,3362
2025-09-15,Rajasthan,Pali,158,451,2028,15.59119496855346,2479
2025-09-15,Rajasthan,Pratapgarh,78,436,650,13.746835443037975,1086
2025-09-15,Rajasthan,Rajsamand,84,256,1062,15.505882352941176,1318
2025-09-15,Rajasthan,Sawai Madhopur,103,300,1072,13.192307692307692,1372
2025-09-15,Rajasthan,Sikar,207,414,1949,11.360576923076923,2363
2025-09-15,Rajasthan,Sirohi,114,420,1066,12.921739130434782,1486
2025-09-15,Rajasthan,Tonk,101,409,1202,15.794117647058824,1611
2025-09-15,Rajasthan,Udaipur,230,628,2619,14.056277056277056,3247
2025-09-15,Sikkim,East,8,42,36,8.666666666666666,78
2025-09-15,Sikkim,East Sikkim,7,41,21,7.75,62
2025-09-15,Sikkim,South,4,63,16,15.8,79
2025-09-15,Sikkim,South Sikkim,2,2,7,3.0,9
2025-09-15,Sikkim,West,2,10,12,7.333333333333333,22
2025-09-15,Tamil Nadu,Ariyalur,39,235,230,11.625,465
2025-09-15,Tamil Nadu,Chengalpattu,18,80,26,5.578947368421052,106
2025-09-15,Tamil Nadu,Chennai,76,1163,990,27.961038961038962,2153
2025-09-15,Tamil Nadu,Coimbatore,122,984,964,15.83739837398374,1948
2025-09-15,Tamil Nadu,Cuddalore,138,733,581,9.453237410071942,1314
2025-09-15,Tamil Nadu,Dharmapuri,79,203,385,7.35,588
2025-09-15,Tamil Nadu,Dindigul,87,544,831,15.625,1375
2025-09-15,Tamil Nadu,Erode,85,525,696,14.19767441860465,1221
2025-09-15,Tamil Nadu,Kallakurichi,6,43,23,9.428571428571429,66
2025-09-15,Tamil Nadu,Kancheepuram,126,826,841,13.125984251968504,1667
2025-09-15,Tamil Nadu,Kanniyakumari,36,357,407,20.64864864864865,764
2025-09-15,Tamil Nadu,Kanyakumari,32,213,210,12.818181818181818,423
2025-09-15,Tamil Nadu,Karur,43,283,455,16.772727272727273,738
2025-09-15,Tamil Nadu,Krishnagiri,69,367,496,12.32857142857143,863
2025-09-15,Tamil Nadu,Madurai,182,711,798,8.245901639344263,1509
2025-09-15,Tamil Nadu,Mayiladuthurai,8,37,8,5.0,45
2025-09-15,Tamil Nadu,Nagapattinam,70,453,322,10.915492957746478,775
2025-09-15,Tamil Nadu,Namakkal,45,335,663,21.695652173913043,998
2025-09-15,Tamil Nadu,Perambalur,34,195,241,12.457142857142857,436
2025-09-15,Tamil Nadu,Pudukkottai,113,542,463,8.81578947368421,1005
2025-09-15,Tamil Nadu,Ramanathapuram,55,369,340,12.660714285714286,709
2025-09-15,Tamil Nadu,Ranipet,4,17,1,3.6,18
2025-09-15,Tamil Nadu,Salem,140,981,1018,14.177304964539006,1999
2025-09-15,Tamil Nadu,Sivaganga,73,323,379,9.486486486486486,702
2025-09-15,Tamil Nadu,Tenkasi,21,97,53,6.818181818181818,150
2025-09-15,Tamil Nadu,Thanjavur,107,627,645,11.777777777777779,1272
2025-09-15,Tamil Nadu,The Nilgiris,14,96,117,14.2,213
2025-09-15,Tamil Nadu,Theni,56,365,316,11.947368421052632,681
2025-09-15,Tamil Nadu,Thiruvallur,5,10,19,4.833333333333333,29
2025-09-15,Tamil Nadu,Thiruvarur,50,323,259,11.411764705882353,582
2025-09-15,Tamil Nadu,Thoothukkudi,47,374,437,16.895833333333332,811
2025-09-15,Tamil Nadu,Tiruchirappalli,162,567,741,8.024539877300613,1308
2025-09-15,Tamil Nadu,Tirunelveli,142,786,979,12.342657342657343,1765
2025-09-15,Tamil Nadu,Tirupattur,20,102,24,6.0,126
2025-09-15,Tamil Nadu,Tiruppur,82,578,617,14.397590361445783,1195
2025-09-15,Tamil Nadu,Tiruvallur,107,1140,995,19.76851851851852,2135
2025-09-15,Tamil Nadu,Tiruvannamalai,111,781,524,11.651785714285714,1305
2025-09-15,Tamil Nadu,Vellore,121,925,778,13.959016393442623,1703
2025-09-15,Tamil Nadu,Villupuram,83,496,406,10.738095238095237,902
2025-09-15,Tamil Nadu,Viluppuram,65,626,378,15.212121212121213,1004
2025-09-15,Tamil Nadu,Virudhunagar,75,563,446,13.276315789473685,1009
2025-09-15,Telangana,Adilabad,64,645,561,18.553846153846155,1206
2025-09-15,Telangana,Bhadradri Kothagudem,35,341,215,15.444444444444445,556
2025-09-15,Telangana,Hanumakonda,17,230,69,16.61111111111111,299
2025-09-15,Telangana,Hyderabad,216,1216,1330,11.732718894009217,2546
2025-09-15,Telangana,Jagitial,31,198,56,7.9375,254
2025-09-15,Telangana,Jangoan,16,279,69,20.470588235294116,348
2025-09-15,Telangana,Jayashankar Bhupalpally,7,186,26,26.5,212
2025-09-15,Telangana,Jogulamba Gadwal,31,323,64,12.09375,387
2025-09-15,Telangana,K.v. Rangareddy,259,1714,1632,12.86923076923077,3346
2025-09-15,Telangana,Kamareddy,33,243,115,10.529411764705882,358
2025-09-15,Telangana,Karimnagar,95,878,964,19.1875,1842
2025-09-15,Telangana,Khammam,56,522,485,17.666666666666668,1007
2025-09-15,Telangana,Komaram Bheem,22,177,63,10.434782608695652,240
2025-09-15,Telangana,Mahabubabad,22,188,92,12.173913043478262,280
2025-09-15,Telangana,Mahabubnagar,175,725,1557,12.965909090909092,2282
2025-09-15,Telangana,Mancherial,20,319,45,17.333333333333332,364
2025-09-15,Telangana,Medak,116,767,1058,15.598290598290598,1825
2025-09-15,Telangana,Medchal-malkajgiri,40,613,195,19.70731707317073,808
2025-09-15,Telangana,Medchal−malkajgiri,2,24,52,25.333333333333332,76
2025-09-15,Telangana,Mulugu,21,126,36,7.363636363636363,162
2025-09-15,Telangana,Nagarkurnool,29,216,108,10.8,324
2025-09-15,Telangana,Nalgonda,103,891,840,16.64423076923077,1731
2025-09-15,Telangana,Narayanpet,18,151,64,11.31578947368421,215
2025-09-15,Telangana,Nirmal,25,264,106,14.23076923076923,370
2025-09-15,Telangana,Nizamabad,135,549,797,9.897058823529411,1346
2025-09-15,Telangana,Peddapalli,13,96,54,10.714285714285714,150
2025-09-15,Telangana,Rajanna Sircilla,15,92,82,10.875,174
2025-09-15,Telangana,Rangareddy,7,51,7,7.25,58
2025-09-15,Telangana,Sangareddy,35,220,161,10.583333333333334,381
2025-09-15,Telangana,Siddipet,27,350,107,16.321428571428573,457
2025-09-15,Telangana,Suryapet,26,544,146,25.555555555555557,690
2025-09-15,Telangana,Vikarabad,45,625,131,16.434782608695652,756
2025-09-15,Telangana,Wanaparthy,24,340,73,16.52,413
2025-09-15,Telangana,Warangal,64,322,654,15.015384615384615,976
2025-09-15,Telangana,Warangal Rural,16,363,54,24.529411764705884,417
2025-09-15,Telangana,Warangal Urban,11,97,64,13.416666666666666,161
2025-09-15,Telangana,Yadadri.,28,812,68,30.344827586206897,880
2025-09-15,Tripura,Dhalai,18,123,136,13.631578947368421,259
2025-09-15,Tripura,Gomati,16,77,34,6.529411764705882,111
2025-09-15,Tripura,Khowai,6,40,21,8.714285714285714,61
2025-09-15,Tripura,North Tripura,13,229,185,29.571428571428573,414
2025-09-15,Tripura,Sepahijala,21,51,52,4.681818181818182,103
2025-09-15,Tripura,South Tripura,33,267,260,15.5,527
2025-09-15,Tripura,Unakoti,7,58,53,13.875,111
2025-09-15,Tripura,West Tripura,37,474,358,21.894736842105264,832
2025-09-15,Uttar Pradesh,Agra,191,1265,1687,15.375,2952
2025-09-15,Uttar Pradesh,Aligarh,144,1356,1474,19.517241379310345,2830
2025-09-15,Uttar Pradesh,Allahabad,181,1491,1956,18.939560439560438,3447
2025-09-15,Uttar Pradesh,Ambedkar Nagar,115,643,938,13.629310344827585,1581
2025-09-15,Uttar Pradesh,Amethi,112,667,692,12.026548672566372,1359
2025-09-15,Uttar Pradesh,Amroha,65,288,628,13.878787878787879,916
2025-09-15,Uttar Pradesh,Auraiya,43,506,461,21.977272727272727,967
2025-09-15,Uttar Pradesh,Ayodhya,12,75,51,9.692307692307692,126
2025-09-15,Uttar Pradesh,Azamgarh,215,2014,1444,16.00925925925926,3458
2025-09-15,Uttar Pradesh,Baghpat,104,406,538,8.99047619047619,944
2025-09-15,Uttar Pradesh,Bahraich,141,374,1089,10.30281690140845,1463
2025-09-15,Uttar Pradesh,Ballia,110,1055,1256,20.81981981981982,2311
2025-09-15,Uttar Pradesh,Balrampur,43,485,423,20.636363636363637,908
2025-09-15,Uttar Pradesh,Banda,119,331,816,9.558333333333334,1147
2025-09-15,Uttar Pradesh,Bara Banki,95,789,1286,21.614583333333332,2075
2025-09-15,Uttar Pradesh,Barabanki,7,47,24,8.875,71
2025-09-15,Uttar Pradesh,Bareilly,198,1641,1848,17.532663316582916,3489
2025-09-15,Uttar Pradesh,Basti,106,552,885,13.429906542056075,1437
2025-09-15,Uttar Pradesh,Bhadohi,12,59,54,8.692307692307692,113
2025-09-15,Uttar Pradesh,Bijnor,150,1120,1422,16.834437086092716,2542
2025-09-15,Uttar Pradesh,Budaun,133,829,1043,13.970149253731343,1872
2025-09-15,Uttar Pradesh,Bulandshahar,1,4,4,4.0,8
2025-09-15,Uttar Pradesh,Bulandshahr,169,896,1389,13.441176470588236,2285
2025-09-15,Uttar Pradesh,Chandauli,107,807,852,15.36111111111111,1659
2025-09-15,Uttar Pradesh,Chitrakoot,62,344,539,14.015873015873016,883
2025-09-15,Uttar Pradesh,Deoria,96,1031,1049,21.443298969072163,2080
2025-09-15,Uttar Pradesh,Etah,61,446,734,19.032258064516128,1180
2025-09-15,Uttar Pradesh,Etawah,81,586,928,18.463414634146343,1514
2025-09-15,Uttar Pradesh,Faizabad,74,300,649,12.653333333333334,949
2025-09-15,Uttar Pradesh,Farrukhabad,77,366,686,13.487179487179487,1052
2025-09-15,Uttar Pradesh,Fatehpur,108,1079,936,18.486238532110093,2015
2025-09-15,Uttar Pradesh,Firozabad,66,229,843,16.0,1072
2025-09-15,Uttar Pradesh,Gautam Buddha Nagar,95,746,467,12.635416666666666,1213
2025-09-15,Uttar Pradesh,Ghaziabad,182,1418,1138,13.967213114754099,2556
2025-09-15,Uttar Pradesh,Ghazipur,193,959,1318,11.737113402061855,2277
2025-09-15,Uttar Pradesh,Gonda,71,519,681,16.666666666666668,1200
2025-09-15,Uttar Pradesh,Gorakhpur,158,1325,1220,16.0062893081761,2545
2025-09-15,Uttar Pradesh,Hamirpur,52,235,601,15.773584905660377,836
2025-09-15,Uttar Pradesh,Hapur,54,116,425,9.836363636363636,541
2025-09-15,Uttar Pradesh,Hardoi,190,1164,1986,16.49214659685864,3150
2025-09-15,Uttar Pradesh,Hathras,58,425,688,18.864406779661017,1113
2025-09-15,Uttar Pradesh,Jalaun,76,598,590,15.428571428571429,1188
2025-09-15,Uttar Pradesh,Jaunpur,162,1816,1734,21.779141104294478,3550
2025-09-15,Uttar Pradesh,Jhansi,82,702,1142,22.216867469879517,1844
2025-09-15,Uttar Pradesh,Jyotiba Phule Nagar,1,5,3,4.0,8
2025-09-15,Uttar Pradesh,Kannauj,75,562,610,15.421052631578947,1172
2025-09-15,Uttar Pradesh,Kanpur Dehat,54,667,633,23.636363636363637,1300
2025-09-15,Uttar Pradesh,Kanpur Nagar,201,1234,1699,14.51980198019802,2933
2025-09-15,Uttar Pradesh,Kasganj,43,590,567,26.295454545454547,1157
2025-09-15,Uttar Pradesh,Kaushambi,77,572,1047,20.756410256410255,1619
2025-09-15,Uttar Pradesh,Kheri,168,1741,1418,18.692307692307693,3159
2025-09-15,Uttar Pradesh,Kushinagar,117,1119,988,17.85593220338983,2107
2025-09-15,Uttar Pradesh,Lalitpur,74,509,869,18.373333333333335,1378
